0.355709876543210	0.519828510182208	0.229192768927868	0.250879141217842	0.307452414238090	0.0242998928288523
0.124517746913580	0.296713111825652	0.0986218006085556	0.144641865630205	0.476717926658781	0.0355062671823307
0.411651234567901	0.513933547695606	0.322981922319671	0.307606885063853	0.386170555973761	0.0166581240389544
0.416184413580247	0.557341907824223	0.271254698407016	0.289376272441236	0.341864716636198	0.0509994874423373
0.227237654320988	0.289389067524116	0.128154644710936	0.246992411623172	0.409613936982471	0.0433344205768604
0.135995370370370	0.365666309396213	0.0995167352783247	0.119933370349806	0.647919131089365	0.0300778155724337
0.263117283950617	0.400321543408360	0.207356362985502	0.223949657597631	0.542961608775137	0.0388378919901216
0.185378086419753	0.309217577706324	0.134598174333274	0.196557468073293	0.507473921927089	0
0.170138888888889	0.358699535548410	0.256756756756757	0.156302054414214	0.590601139907517	0.0558454871627604
0.101658950617284	0.206502322257949	0.250134240200465	0.169442902091431	0.152274438111625	0.0264200177065374
0.227237654320988	0.349946409431940	0.155092178270986	0.215620951323339	0.414775782342187	0.00663995154000280
0.0489969135802469	0.433547695605573	0.0134240200465366	0.00138811771238201	0.537477148080439	0.0260472484972741
0.219618055555556	0.473561986423723	0.235009844281367	0.144179159726078	0.529519303150876	0.0435906994082289
0.264467592592593	0.482493747767060	0.170932521925899	0.182676290949473	0.439724701580815	0.0412841899259121
0.300443672839506	0.549124687388353	0.295328441023805	0.182676290949473	0.502527153457361	0.0383253343273846
0.175250771604938	0.341014648088603	0.197780562018973	0.170368313899685	0.581137756748038	0.0375099016821211
0.363425925925926	0.480707395498392	0.362896008591373	0.278548954284657	0.454134853210023	0.0234378640324309
0.0494791666666667	0.173097534833869	0.166099874709146	0.136590782898390	0.633724056350145	0.0333162480779088
0.121045524691358	0.357091818506610	0.152138893860748	0.109938922820655	0.570814066028605	0.0282139695261171
0.150270061728395	0.335834226509468	0.144263468766780	0.149083842309828	0.500161307667491	0.0219933833465356
0.171392746913580	0.370310825294748	0.213262931805978	0.151489913011290	0.692332508871922	0.0399096034667536
0.277488425925926	0.493211861379064	0.252371576874888	0.189616879511383	0.592859447252393	0.0305437770840129
0.356095679012346	0.553054662379421	0.357973867907643	0.234036646307607	0.390794709108506	0.0616467079819207
0.187017746913580	0.350482315112540	0.145874351172364	0.176753655376643	0.515109151521669	0.0132566050044266
0.0962577160493828	0.523579849946410	0.134240200465366	0	0.489299924723089	0.0173337682307441
0.269772376543210	0.593068953197571	0.190889565061750	0.130483064963909	0.552424991934617	0.0285401425842225
0	0.309217577706324	0	0.0186933185267444	0.592751908807399	0.00137458645915847
0.168113425925926	0.411932833154698	0.295328441023805	0.126781417730890	0.421443165931821	0.0458273146638088
0.177469135802469	0.508753126116470	0.114462144263469	0.0856005922635573	0.440800086030756	0.0310563347467499
0.392843364197531	0.561629153269025	0.315732951494541	0.264852859522488	0.466716851274331	0.0201994315269559
0.237943672839506	0.392104322972490	0.255324861285126	0.204053303720156	0.452844391870094	0.0502073528726527
0.195216049382716	0.314933904966059	0.162341149096116	0.203035350731075	0.308527798688031	0.0397698150132799
0.181230709876543	0.428545909253305	0.123321997494183	0.130668147325560	0.515109151521669	0.0378593728158054
0.120659722222222	0.349053233297606	0.232683014139968	0.113918193596150	0.589633293902570	0.0311728251246447
0.322627314814815	0.688638799571276	0.291390728476821	0.131686100314640	0.529626841595871	0.0283071618284330
0.0514081790123457	0.256877456234369	0.0919992840522642	0.0952248750694059	0.470480696849124	0.0351101998974885
0.0572916666666667	0.241872097177563	0.196885627349204	0.108550805108273	0.668674050973223	0.0398164111644378
